closure_item_id,source_task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,proposed_closure_status,normalized_closure_status,closure_evidence_reference,evidence_template_reference,evidence_owner,evidence_date,evidence_result,closure_comment,reviewer,review_date,preview_result,will_remain_blocking,issue,required_evidence,not_imported
GC-0272,STG2-LINK-002,GR-11,stage2_structured_review,XZTC/CX-07-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-272,TEST-COMPLETE-TEMPLATE-272,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0273,STG2-LINK-003,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-273,TEST-COMPLETE-TEMPLATE-273,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0274,STG2-LINK-004,GR-11,stage2_structured_review,JL-4.1-01,manual_v5_candidate_4_1->record_form_template:JL-4.1-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-274,TEST-COMPLETE-TEMPLATE-274,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0275,STG2-LINK-005,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-275,TEST-COMPLETE-TEMPLATE-275,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0276,STG2-LINK-006,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-276,TEST-COMPLETE-TEMPLATE-276,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0277,STG2-LINK-007,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-277,TEST-COMPLETE-TEMPLATE-277,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0278,STG2-LINK-008,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-278,TEST-COMPLETE-TEMPLATE-278,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0279,STG2-LINK-009,GR-11,stage2_structured_review,JL-4.2-01,manual_v5_candidate_4_2->record_form_template:JL-4.2-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-279,TEST-COMPLETE-TEMPLATE-279,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0280,STG2-LINK-010,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-280,TEST-COMPLETE-TEMPLATE-280,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0281,STG2-LINK-011,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-281,TEST-COMPLETE-TEMPLATE-281,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0282,STG2-LINK-012,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-282,TEST-COMPLETE-TEMPLATE-282,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0283,STG2-LINK-013,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_5->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-283,TEST-COMPLETE-TEMPLATE-283,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0284,STG2-LINK-014,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-284,TEST-COMPLETE-TEMPLATE-284,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0285,STG2-LINK-015,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-285,TEST-COMPLETE-TEMPLATE-285,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0286,STG2-LINK-016,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-286,TEST-COMPLETE-TEMPLATE-286,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0287,STG2-LINK-017,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-287,TEST-COMPLETE-TEMPLATE-287,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0288,STG2-LINK-018,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_6_1->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-288,TEST-COMPLETE-TEMPLATE-288,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0289,STG2-LINK-019,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-289,TEST-COMPLETE-TEMPLATE-289,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0290,STG2-LINK-020,GR-11,stage2_structured_review,XZTC/CX-01-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-290,TEST-COMPLETE-TEMPLATE-290,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0291,STG2-LINK-021,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-291,TEST-COMPLETE-TEMPLATE-291,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0292,STG2-LINK-022,GR-11,stage2_structured_review,JL-6.2-01,manual_v5_candidate_6_2->record_form_template:JL-6.2-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-292,TEST-COMPLETE-TEMPLATE-292,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0293,STG2-LINK-023,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-293,TEST-COMPLETE-TEMPLATE-293,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0294,STG2-LINK-024,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-294,TEST-COMPLETE-TEMPLATE-294,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0295,STG2-LINK-025,GR-11,stage2_structured_review,XZTC/CX-33-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-33-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-295,TEST-COMPLETE-TEMPLATE-295,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0296,STG2-LINK-026,GR-11,stage2_structured_review,JL-6.3-01,manual_v5_candidate_6_3->record_form_template:JL-6.3-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-296,TEST-COMPLETE-TEMPLATE-296,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0297,STG2-LINK-027,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-297,TEST-COMPLETE-TEMPLATE-297,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0298,STG2-LINK-028,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-298,TEST-COMPLETE-TEMPLATE-298,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0299,STG2-LINK-029,GR-11,stage2_structured_review,XZTC/CX-04-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-04-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-299,TEST-COMPLETE-TEMPLATE-299,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
